STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDFG,WESD,WESF,WSFG
CA006158731,"TORONTO INTERNATIONAL A, ON CA",43.6767,-79.6306,173.4,2018-12-20,,,0.25,0.0,,36,42,31,,,,
CA006158731,"TORONTO INTERNATIONAL A, ON CA",43.6767,-79.6306,173.4,2018-12-21,,,0.38,0.0,,36,41,30,33,,,152.1
CA006158731,"TORONTO INTERNATIONAL A, ON CA",43.6767,-79.6306,173.4,2018-12-22,,,0.00,0.0,,30,32,28,32,,,136.5
CA006158731,"TORONTO INTERNATIONAL A, ON CA",43.6767,-79.6306,173.4,2018-12-23,,,0.01,0.1,0.0,31,33,29,,,,
CA006158731,"TORONTO INTERNATIONAL A, ON CA",43.6767,-79.6306,173.4,2018-12-24,,,0.00,0.0,0.0,30,36,24,28,,,107.4
CA006158731,"TORONTO INTERNATIONAL A, ON CA",43.6767,-79.6306,173.4,2018-12-25,,,0.00,0.0,0.0,29,33,26,,,,
CA006158731,"TORONTO INTERNATIONAL A, ON CA",43.6767,-79.6306,173.4,2018-12-26,,,0.00,0.0,,29,36,21,35,,,87.2
CA006158731,"TORONTO INTERNATIONAL A, ON CA",43.6767,-79.6306,173.4,2018-12-27,,,0.21,0.0,,28,37,19,11,,,102.9
CA006158731,"TORONTO INTERNATIONAL A, ON CA",43.6767,-79.6306,173.4,2018-12-28,,,0.07,0.0,,46,54,37,27,,,129.7
CA006158731,"TORONTO INTERNATIONAL A, ON CA",43.6767,-79.6306,173.4,2018-12-29,,,0.00,0.0,0.0,28,37,19,26,,,107.4
CA006158731,"TORONTO INTERNATIONAL A, ON CA",43.6767,-79.6306,173.4,2018-12-30,,,0.05,0.6,0.8,27,33,20,25,,,73.8
CA006158731,"TORONTO INTERNATIONAL A, ON CA",43.6767,-79.6306,173.4,2018-12-31,,,0.54,0.0,0.0,34,41,27,11,,,94.0
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-01,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-02,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-03,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-04,,,0.01,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-05,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-06,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-07,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-08,,,0.12,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-09,,,0.15,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-10,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-11,,,0.09,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-12,,,0.46,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-13,,,0.58,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-14,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-15,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-16,,,0.19,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-17,,,0.03,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-18,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-19,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-20,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-21,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-22,,,0.04,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-23,,,0.52,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-24,,,0.07,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-25,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-26,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-27,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-28,,,0.03,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-29,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-30,,,0.20,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-01-31,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-01,,,0.10,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-02,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-03,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-04,,,0.10,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-05,,,0.17,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-06,,,0.01,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-07,,,0.02,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-08,,,0.31,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-10,2,0.20,,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-11,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-12,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-13,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-14,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-15,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-16,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-17,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-18,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-19,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-20,,,0.57,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-21,,,0.36,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-22,,,0.09,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-25,3,0.35,,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-26,,,0.06,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-27,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-02-28,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-01,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-02,,,0.14,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-03,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-04,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-05,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-06,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-07,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-08,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-09,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-10,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-11,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-12,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-13,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-14,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-15,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-16,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-17,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-18,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-19,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-20,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-21,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-22,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-23,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-24,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-25,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-26,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-27,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-28,,,0.20,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-29,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-30,,,0.69,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-03-31,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-01,,,0.19,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-02,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-03,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-04,,,1.04,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-05,,,0.02,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-06,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-07,,,0.07,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-08,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-09,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-10,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-11,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-12,,,0.10,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-13,,,0.10,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-14,,,0.48,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-15,,,0.91,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-16,,,2.28,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-17,,,0.67,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-18,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-19,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-20,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-21,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-22,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-23,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-24,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-25,,,0.27,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-26,,,0.76,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-27,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-28,,,0.02,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-29,,,0.09,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-04-30,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-01,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-02,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-03,,,0.06,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-04,,,0.33,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-05,,,0.16,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-06,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-07,,,0.03,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-08,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-09,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-10,,,0.24,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-11,,,0.01,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-12,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-13,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-14,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-15,,,0.72,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-16,,,0.30,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-17,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-18,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-19,,,0.04,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-20,,,0.27,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-21,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-22,,,0.07,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-23,,,0.07,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-24,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-25,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-26,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-27,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-28,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-29,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-05-31,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-01,,,0.32,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-02,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-03,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-04,,,0.11,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-05,,,0.08,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-07,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-08,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-09,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-10,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-11,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-12,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-13,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-14,,,0.05,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-15,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-16,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-17,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-18,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-19,,,0.18,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-20,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-21,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-22,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-23,,,0.17,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-24,,,0.06,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-25,,,0.67,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-26,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-27,,,0.32,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-28,,,0.02,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-06-29,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-04,5,0.12,,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-05,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-06,,,0.42,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-07,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-08,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-09,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-10,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-11,,,0.03,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-12,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-13,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-16,3,0.01,,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-17,,,0.46,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-18,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-19,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-20,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-21,,,0.00,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-22,,,0.20,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-23,,,0.75,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-24,,,0.04,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-25,,,0.33,,,,,,,,,
CA1ON000238,"PICKERING 2.3 WSW, ON CA",43.8234787,-79.135498,121.0,2018-07-26,,,0.00,,,,,,,,,
